gwas,specificity_id,annotation,beta,beta_se,pvalue
SCZ_PGC3_2020,mousebrain,DEINH6,-0.06284754779886939,0.12467626651094085,0.6928956380873316
SCZ_PGC3_2020,mousebrain,PSPEP1,-0.04249409650336331,0.08244757062412868,0.6968619008784844
SCZ_PGC3_2020,mousebrain,HYPEP7,-0.06539697331271838,0.12560336401046976,0.6986950812461782
SCZ_PGC3_2020,mousebrain,PSNP2,-0.041943656700775926,0.07745738721741516,0.7059164565743702
SCZ_PGC3_2020,mousebrain,HBINH1,-0.06544056355899502,0.11464212718198286,0.7159363266495847
SCZ_PGC3_2020,mousebrain,PSPEP2,-0.05113967816435172,0.07478914856337388,0.7529389482505882
SCZ_PGC3_2020,mousebrain,PSNP4,-0.06300381293750544,0.08312003747197988,0.7757640769720431
SCZ_PGC3_2020,mousebrain,ENT1,-0.08085548526292788,0.10195713317227108,0.7861144984314663
SCZ_PGC3_2020,mousebrain,PSPEP3,-0.062336192655398776,0.07680093570834545,0.7914997146028628
SCZ_PGC3_2020,mousebrain,ENT7,-0.07382202089652591,0.09044105990988448,0.7928131077445657
SCZ_PGC3_2020,mousebrain,SYNOR3,-0.06037561866796237,0.06916476978479036,0.8086405972127431
SCZ_PGC3_2020,mousebrain,ENT4,-0.06263310558773923,0.07002267308463872,0.8144570065843477
SCZ_PGC3_2020,mousebrain,HYPEP2,-0.1048183314879068,0.11226712149235456,0.8247502515347234
SCZ_PGC3_2020,mousebrain,ENTG1,-0.058824110317826486,0.062427426438274765,0.8269674273828528
SCZ_PGC3_2020,mousebrain,DEINH8,-0.11623178255407797,0.12041394262531713,0.8327867203329562
SCZ_PGC3_2020,mousebrain,ENT2,-0.07269933553799232,0.07403722192982175,0.8369244761890304
SCZ_PGC3_2020,mousebrain,ENT3,-0.07106637109212058,0.07158651626829708,0.8395718720729914
SCZ_PGC3_2020,mousebrain,OPC,-0.07142775166878226,0.06829286150735177,0.8521884625794922
SCZ_PGC3_2020,mousebrain,SYNOR1,-0.09101058266052002,0.08066566660849862,0.8703822376797808
SCZ_PGC3_2020,mousebrain,SYNOR4,-0.08813237871457567,0.07465604572907797,0.881091991092557
SCZ_PGC3_2020,mousebrain,ENT6,-0.09554398090773376,0.07815835737377548,0.8892195512052198
SCZ_PGC3_2020,mousebrain,SYNOR2,-0.10805555264569,0.08251114664350233,0.9048218215886948
SCZ_PGC3_2020,mousebrain,SCHW,-0.13540022975218724,0.09161544101725956,0.9302743826451508
SCZ_PGC3_2020,mousebrain,ACOB,-0.10170120227678277,0.06855096940704954,0.9310295613441988
SCZ_PGC3_2020,mousebrain,PSPEP6,-0.14470293984313548,0.09245300141604144,0.9412153062172254
SCZ_PGC3_2020,mousebrain,RGDG,-0.13854272955155314,0.08774807916417404,0.9428059796865136
SCZ_PGC3_2020,mousebrain,SYCHO2,-0.14447747398646546,0.08307694819128413,0.9589789908432952
SCZ_PGC3_2020,mousebrain,RGSZ,-0.1571946428046681,0.0823060076737974,0.9719157843759296
SCZ_PGC3_2020,mousebrain,ACNT2,-0.13609312053426745,0.0693186060457451,0.9751846519621088
SCZ_PGC3_2020,mousebrain,PSPEP8,-0.1823690804215194,0.09281051546388204,0.9752810550560008
SCZ_PGC3_2020,mousebrain,SATG1,-0.17125995377804412,0.08595549185422381,0.9768284116508872
SCZ_PGC3_2020,mousebrain,PSPEP7,-0.1829444127594141,0.09023458633460116,0.9786816461667072
SCZ_PGC3_2020,mousebrain,PSPEP5,-0.19550117871794406,0.09424489931212382,0.9809698376629769
SCZ_PGC3_2020,mousebrain,SCINH11,-0.2205448072970726,0.10607490058458616,0.9811890383198978
SCZ_PGC3_2020,mousebrain,ACBG,-0.16439089324627207,0.07855619355298127,0.98180122667875
SCZ_PGC3_2020,mousebrain,MEINH14,-0.2747170833677529,0.13109934665657655,0.9819274706901736
SCZ_PGC3_2020,mousebrain,EPEN,-0.11835816786062248,0.05495080480776705,0.9843674615656578
SCZ_PGC3_2020,mousebrain,SYNOR5,-0.19641615828900685,0.08961045824568324,0.9857982583996469
SCZ_PGC3_2020,mousebrain,ACTE1,-0.1631980235822119,0.07161411187896455,0.9886548115235748
SCZ_PGC3_2020,mousebrain,ACNT1,-0.1686148688819357,0.07240953613246708,0.9900537272458272
SCZ_PGC3_2020,mousebrain,ACMB,-0.16817506838409862,0.06686739617023332,0.9940438843887504
SCZ_PGC3_2020,mousebrain,CHOR,-0.15882470499104626,0.0621277198056956,0.9947071888302016
SCZ_PGC3_2020,mousebrain,EPSC,-0.1653881477099884,0.06424205979075003,0.9949751146369596
SCZ_PGC3_2020,mousebrain,ACTE2,-0.1813752135270576,0.07044310074284267,0.9949798074850084
SCZ_PGC3_2020,mousebrain,SYCHO1,-0.256389428102175,0.0975649473794076,0.995699564561353
SCZ_PGC3_2020,mousebrain,HYPEN,-0.20135086610347985,0.07518404823619594,0.9962938146632342
SCZ_PGC3_2020,mousebrain,ENTG5,-0.19552074865069272,0.06207394279528802,0.9991814297770638
SCZ_PGC3_2020,mousebrain,ENMFB,-0.2516805736604866,0.07768793670372746,0.9994002295538408
SCZ_PGC3_2020,mousebrain,VECV,-0.2046399497051309,0.06130676147417693,0.9995769624249228
SCZ_PGC3_2020,mousebrain,ABC,-0.2387488332099543,0.07031011538334578,0.9996567518826659
SCZ_PGC3_2020,mousebrain,OEC,-0.24351484447801616,0.07070689655579515,0.9997126011618086
SCZ_PGC3_2020,mousebrain,MGL1,-0.25278373807502724,0.07235646623347904,0.9997609976617564
SCZ_PGC3_2020,mousebrain,SATG2,-0.2301238515982233,0.06566929350170964,0.9997703867011984
SCZ_PGC3_2020,mousebrain,ENTG6,-0.2319222878650424,0.06333478428244843,0.9998743502167374
SCZ_PGC3_2020,mousebrain,MGL2,-0.2605490804357271,0.07054362467864188,0.9998889734590318
SCZ_PGC3_2020,mousebrain,EPMB,-0.3152603229913048,0.08485525149894678,0.9998981237704164
SCZ_PGC3_2020,mousebrain,ENTG4,-0.22450274774193724,0.05982328933888272,0.9999122094246062
SCZ_PGC3_2020,mousebrain,PER3,-0.3357658834446325,0.08189643496816794,0.999979218771318
SCZ_PGC3_2020,mousebrain,PER1,-0.24196987397799355,0.05888508945596069,0.9999800374837816
SCZ_PGC3_2020,mousebrain,MGL3,-0.2874099367414552,0.06932668918565886,0.9999829666624356
SCZ_PGC3_2020,mousebrain,ENTG7,-0.2597035280304232,0.0613393709735142,0.9999884441123226
SCZ_PGC3_2020,mousebrain,ENTG3,-0.2758773999850457,0.061100847125071474,0.9999968107986346
SCZ_PGC3_2020,mousebrain,ENTG2,-0.2785665474329734,0.061134382065923025,0.9999973795643959
SCZ_PGC3_2020,mousebrain,PVM1,-0.3260651732562467,0.07056022579033475,0.999998074808942
SCZ_PGC3_2020,mousebrain,PER2,-0.2859828813992524,0.0609605927319871,0.9999986299854166
SCZ_PGC3_2020,mousebrain,VECC,-0.30780545981816604,0.06438975403254146,0.999999116397642
SCZ_PGC3_2020,mousebrain,PVM2,-0.3693932862189053,0.07283248635545164,0.999999800538372
SCZ_PGC3_2020,mousebrain,VLMC2,-0.348446241879915,0.06781155976552955,0.999999859682212
SCZ_PGC3_2020,mousebrain,VSMCA,-0.39043619481667774,0.0737559203264344,0.9999999391627232
SCZ_PGC3_2020,mousebrain,VLMC1,-0.4228900164711687,0.07517588468041493,0.99999999057071
SCZ_PGC3_2020,mousebrain,VECA,-0.4526610271664356,0.06834756394182817,0.9999999999817684
