gwas,specificity_id,annotation,beta,beta_se,pvalue
SCZ_PGC3_2020,tabula_muris,Marrow.megakaryocyte-erythroid_progenitor_cell,-5.8817941225199995e-09,8.348908658900001e-09,0.759438826545
SCZ_PGC3_2020,tabula_muris,Brain_Non-Myeloid.endothelial_cell,-5.61178053547e-09,7.396369258779999e-09,0.775990258153
SCZ_PGC3_2020,tabula_muris,Thymus.immature_T_cell,-6.908312751369999e-09,9.078427544840001e-09,0.776659274541
SCZ_PGC3_2020,tabula_muris,Fat.endothelial_cell,-7.249132982009999e-09,8.63957804313e-09,0.7992824597560001
SCZ_PGC3_2020,tabula_muris,Lung.natural_killer_cell,-1.0017833013600001e-08,1.18376067611e-08,0.801299437632
SCZ_PGC3_2020,tabula_muris,Skin.stem_cell_of_epidermis,-8.25790574416e-09,9.098556884190001e-09,0.8179568152750001
SCZ_PGC3_2020,tabula_muris,Heart.endothelial_cell,-7.26638950682e-09,7.866197393009999e-09,0.822191411366
SCZ_PGC3_2020,tabula_muris,Lung.stromal_cell,-6.50922751396e-09,6.80418685162e-09,0.8306281087880001
SCZ_PGC3_2020,tabula_muris,Brain_Myeloid.microglial_cell,-7.18091820595e-09,7.24341332898e-09,0.8392480516140001
SCZ_PGC3_2020,tabula_muris,Lung.classical_monocyte,-1.0737092015999999e-08,1.06421426551e-08,0.843493982012
SCZ_PGC3_2020,tabula_muris,Pancreas.leukocyte,-1.1483076648700001e-08,1.12403634318e-08,0.8465132149760001
SCZ_PGC3_2020,tabula_muris,Kidney.endothelial_cell,-9.30154171734e-09,8.76183899281e-09,0.8557906548370001
SCZ_PGC3_2020,tabula_muris,Marrow.mature_natural_killer_cell,-1.2445880499600001e-08,1.17056015268e-08,0.856163760561
SCZ_PGC3_2020,tabula_muris,Marrow.basophil,-1.07531337346e-08,1.00190696332e-08,0.858424262708
SCZ_PGC3_2020,tabula_muris,Fat.T_cell,-1.15176193744e-08,1.03051536838e-08,0.8681430816069999
SCZ_PGC3_2020,tabula_muris,Heart.professional_antigen_presenting_cell,-8.06416903141e-09,7.132683695100001e-09,0.870886982407
SCZ_PGC3_2020,tabula_muris,Lung.monocyte,-1.13572933125e-08,9.91641036473e-09,0.8739581425280001
SCZ_PGC3_2020,tabula_muris,Spleen.macrophage,-1.20650453789e-08,1.02987977346e-08,0.8793011458390001
SCZ_PGC3_2020,tabula_muris,Mammary_Gland.stromal_cell,-8.41696141927e-09,6.75732129902e-09,0.893545500598
SCZ_PGC3_2020,tabula_muris,Lung.ciliated_columnar_cell_of_tracheobronchial_tree,-8.37131189269e-09,6.51764398887e-09,0.9005003236820001
SCZ_PGC3_2020,tabula_muris,Liver.Kupffer_cell,-1.21123160888e-08,8.7610613168e-09,0.9165934907359999
SCZ_PGC3_2020,tabula_muris,Fat.mesenchymal_stem_cell_of_adipose,-8.53835679441e-09,5.78682504974e-09,0.929958511812
SCZ_PGC3_2020,tabula_muris,Pancreas.pancreatic_acinar_cell,-1.3219058431000001e-08,8.87978344402e-09,0.9317127253280001
SCZ_PGC3_2020,tabula_muris,Skin.leukocyte,-1.7172189477599998e-08,1.1430236021700001e-08,0.933496339822
SCZ_PGC3_2020,tabula_muris,Tongue.basal_cell_of_epidermis,-1.19639471206e-08,7.85970891726e-09,0.936018890333
SCZ_PGC3_2020,tabula_muris,Heart.erythrocyte,-1.00801895144e-08,6.59802033282e-09,0.9367138933239999
SCZ_PGC3_2020,tabula_muris,Skin.basal_cell_of_epidermis,-1.14260854206e-08,7.15722511514e-09,0.944804781488
SCZ_PGC3_2020,tabula_muris,Thymus.DN1_thymic_pro-T_cell,-1.74622038381e-08,9.99796367644e-09,0.959644547097
SCZ_PGC3_2020,tabula_muris,Trachea.mesenchymal_cell,-1.11406066394e-08,6.20048861333e-09,0.9638107880589999
SCZ_PGC3_2020,tabula_muris,Limb_Muscle.macrophage,-1.59584913092e-08,8.770578618889999e-09,0.9655860885690001
SCZ_PGC3_2020,tabula_muris,Bladder.bladder_urothelial_cell,-1.1423653550100001e-08,6.19107452252e-09,0.967494398826
SCZ_PGC3_2020,tabula_muris,Marrow.immature_natural_killer_cell,-1.9666125802900002e-08,1.0283245905299998e-08,0.972090327341
SCZ_PGC3_2020,tabula_muris,Marrow.immature_NK_T_cell,-2.0628360322799998e-08,1.07559300305e-08,0.9724355722370001
SCZ_PGC3_2020,tabula_muris,Heart.fibroblast,-1.3431176772799998e-08,6.96128027659e-09,0.9731601241519999
SCZ_PGC3_2020,tabula_muris,Trachea.epithelial_cell,-1.48804661696e-08,7.68820614706e-09,0.9735350625799999
SCZ_PGC3_2020,tabula_muris,Liver.natural_killer_cell,-2.27398890343e-08,1.12641305604e-08,0.978245358715
SCZ_PGC3_2020,tabula_muris,Limb_Muscle.mesenchymal_stem_cell,-1.3345912175799998e-08,6.4989958943499994e-09,0.9799896155419999
SCZ_PGC3_2020,tabula_muris,Marrow.regulatory_T_cell,-2.7552137831e-08,1.3235187176799998e-08,0.9813166088680001
SCZ_PGC3_2020,tabula_muris,Tongue.keratinocyte,-1.4642528804700002e-08,6.92786573086e-09,0.9827239925210001
SCZ_PGC3_2020,tabula_muris,Marrow.immature_T_cell,-2.10864442475e-08,9.91392761741e-09,0.983287947737
SCZ_PGC3_2020,tabula_muris,Liver.hepatocyte,-1.87065449552e-08,8.16097684824e-09,0.989052784343
SCZ_PGC3_2020,tabula_muris,Kidney.epithelial_cell_of_proximal_tubule,-1.79709785535e-08,7.65912200172e-09,0.990520844451
SCZ_PGC3_2020,tabula_muris,Large_Intestine.enterocyte_of_epithelium_of_large_intestine,-1.57655424317e-08,6.6084617540600004e-09,0.9914757461939999
SCZ_PGC3_2020,tabula_muris,Fat.natural_killer_cell,-2.4598524847599997e-08,9.58496185298e-09,0.994861490917
SCZ_PGC3_2020,tabula_muris,Skin.epidermal_cell,-1.58834450488e-08,5.99353112701e-09,0.995976579095
SCZ_PGC3_2020,tabula_muris,Large_Intestine.epithelial_cell_of_large_intestine,-1.6835446531e-08,5.56578241729e-09,0.9987560622030001
SCZ_PGC3_2020,tabula_muris,Large_Intestine.large_intestine_goblet_cell,-1.81342213563e-08,5.4426385213200005e-09,0.999568693615
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,pdzd2,2.20859793595e-08,2.6776637371e-08,0.204736117687
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,zfp804b,1.24271533668e-08,1.88272212208e-08,0.254606679436
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,gaba_sox6_tac1,6.97525723988e-09,1.70992586312e-08,0.34166346384400004
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,col5a2,-3.87718843402e-09,1.5660810458899997e-08,0.597767465075
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,gaba_fbxl7,-9.242135107109999e-09,1.9938811992700002e-08,0.678505901381
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,dcc,-1.3428223753e-08,1.8693212788499998e-08,0.763728493282
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,htrc2,-1.58170567046e-08,1.6089588401e-08,0.837211441848
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,gaba_sst,-1.9285766265599998e-08,1.42505610941e-08,0.9120254951060001
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,il1rapl2,-1.76655997258e-08,1.2401729300700002e-08,0.9228413671789999
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,gaba_reln,-2.6312224582700004e-08,1.8453193383e-08,0.923049957041
SCZ_PGC3_2020,GSE101601_Temporal_Cortex,gaba_vip,-2.46244788904e-08,1.5815002860299998e-08,0.9402686562070001
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exPFC1,4.3236881604800004e-08,8.16657900019e-09,5.971407595780001e-08
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exPFC2,4.1385240161e-08,1.0406083752399998e-08,3.48916279691e-05
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exCA1,3.4499525812e-08,8.95220876088e-09,5.81624788493e-05
SCZ_PGC3_2020,DroNc_Human_Hippocampus,GABA2,2.3362901233e-08,7.0674424044799995e-09,0.000473683715936
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exCA3,2.40645066834e-08,8.226378500740001e-09,0.0017207010405999998
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exDG,2.0925392238900004e-08,7.47173803078e-09,0.00255033987702
SCZ_PGC3_2020,DroNc_Human_Hippocampus,GABA1,1.79388555557e-08,7.66924248355e-09,0.009666038623879998
SCZ_PGC3_2020,DroNc_Human_Hippocampus,OPC,-1.13514130231e-09,8.98019031082e-09,0.550294343015
SCZ_PGC3_2020,DroNc_Human_Hippocampus,ODC1,-1.31748684963e-09,1.00556038721e-08,0.552120321091
SCZ_PGC3_2020,DroNc_Human_Hippocampus,ODC2,-6.439551325810001e-09,9.10790763961e-09,0.760225652333
SCZ_PGC3_2020,DroNc_Human_Hippocampus,NSC,-1.74528826585e-08,7.90441964054e-09,0.986377528698
SCZ_PGC3_2020,DroNc_Human_Hippocampus,ASC1,-1.80310201059e-08,7.8357058843e-09,0.9893080102130001
SCZ_PGC3_2020,DroNc_Human_Hippocampus,ASC2,-2.0806880432e-08,8.53831177119e-09,0.9925927967899999
SCZ_PGC3_2020,DroNc_Human_Hippocampus,END,-3.50246016066e-08,8.40770599729e-09,0.9999844850890001
SCZ_PGC3_2020,DroNc_Human_Hippocampus,MG,-3.52900418243e-08,6.974144440999999e-09,0.999999790509
